#ID	T_NUM1	P_NUM1	T_NUM2	P_NUM2	LAT	LON	ErrZ
2654	38	31	40	336	37.639771	-0.684144	-0.965
2655	38	36	40	96	37.63977	-0.684148	-0.782
2656	38	41	39	636	37.63977	-0.684149	1.056
2657	38	41	40	106	37.63977	-0.68415	-0.48
2658	38	51	39	351	37.63977	-0.684154	1.056
2659	38	71	41	376	37.639769	-0.684166	-1.001
2660	38	126	41	381	37.639776	-0.684168	-1.224
2661	38	146	40	761	37.639781	-0.684172	-1.152
2662	38	156	40	806	37.639782	-0.684172	-1.018
2663	38	181	41	391	37.639792	-0.68418	-1.767
2664	38	206	41	391	37.639787	-0.68418	-1.723
2665	38	211	41	391	37.639788	-0.68418	-1.728
2666	39	16	40	96	37.639767	-0.684144	-2.057
2667	39	16	40	336	37.639768	-0.684143	-1.999
2668	39	36	40	351	37.639765	-0.684137	-1.593
2669	39	41	40	66	37.639767	-0.684135	-1.728
2670	39	41	40	626	37.639766	-0.684136	-1.44
2671	39	76	40	521	37.639773	-0.68412	-1.81
2672	39	81	40	521	37.639773	-0.68412	-1.8
2673	39	81	40	591	37.639764	-0.684117	-2.814
2674	39	81	41	371	37.639768	-0.684119	-1.846
2675	39	96	40	591	37.639762	-0.684115	-2.661
2676	39	116	40	521	37.63976	-0.684108	-1.402
2677	39	121	41	1	37.639762	-0.684107	-2.376
2678	39	121	41	16	37.639762	-0.684108	-2.664
2679	39	146	40	521	37.639755	-0.684104	-1.245
2680	39	146	41	21	37.639757	-0.684104	-2.976
2681	39	156	40	521	37.639753	-0.684102	-1.187
2682	39	161	40	521	37.639753	-0.684102	-1.182
2683	39	171	40	6	37.63975	-0.684105	-1.92
2684	39	176	40	6	37.63975	-0.684104	-1.92
2685	39	181	40	521	37.639757	-0.684105	-1.286
2686	39	191	41	26	37.639753	-0.684102	-2.848
2687	39	196	40	521	37.639753	-0.684102	-1.171
2688	39	206	40	521	37.639757	-0.684105	-1.286
2689	39	211	40	521	37.639757	-0.684105	-1.292
2690	39	221	40	6	37.639751	-0.684105	-1.92
2691	39	226	40	571	37.639748	-0.684105	-2.4
2692	39	316	40	336	37.639764	-0.684141	-1.955
2693	39	316	41	371	37.639763	-0.68414	-1.88
2694	39	371	40	171	37.639779	-0.684161	-1.728
2695	39	376	40	171	37.639781	-0.684163	-1.728
2696	39	381	40	181	37.639784	-0.684164	-1.997
2697	39	386	40	746	37.639782	-0.684168	-2.88
2698	39	386	40	751	37.639781	-0.684169	-2.176
2699	39	391	40	751	37.639781	-0.684169	-2.176
2700	39	396	40	751	37.639782	-0.684169	-2.227
2701	39	421	40	811	37.639787	-0.684172	-1.92
2702	39	421	40	816	37.639787	-0.684172	-1.92
2703	39	431	40	826	37.639795	-0.684173	-3.168
2704	39	451	40	206	37.639795	-0.684173	-2.147
2705	39	451	40	261	37.639789	-0.684172	-1.135
2706	39	451	40	826	37.639795	-0.684173	-3.12
2707	39	456	40	761	37.639779	-0.68417	-2.197
2708	39	471	40	266	37.639788	-0.684169	-1.536
2709	39	476	40	206	37.639794	-0.684171	-1.728
2710	39	476	40	826	37.639795	-0.684172	-3.24
2711	39	481	40	206	37.639795	-0.684172	-2.064
2712	39	481	40	826	37.639795	-0.684173	-3.206
2713	39	491	40	261	37.639789	-0.684172	-1.426
2714	39	496	41	421	37.6398	-0.684172	-2.505
2715	39	496	41	426	37.6398	-0.684172	-2.504
2716	39	496	41	481	37.639798	-0.684173	-1.952
2717	39	516	40	856	37.639795	-0.684166	-3.61
2718	39	531	40	861	37.63979	-0.684162	-4.032
2719	39	531	42	61	37.63979	-0.684162	-3.552
2720	39	536	40	716	37.639788	-0.68416	-1.728
2721	39	551	41	486	37.639785	-0.684158	-1.098
2722	39	581	40	336	37.639774	-0.684146	-2.051
2723	39	586	40	336	37.639772	-0.684145	-2.035
2724	39	591	40	336	37.639772	-0.684145	-2.035
2725	39	591	40	686	37.639779	-0.684145	-1.632
2726	39	596	41	486	37.639784	-0.684149	-1.563
2727	39	596	42	81	37.639781	-0.684146	-4.139
2728	39	616	40	326	37.639788	-0.684152	-2.464
2729	39	621	40	706	37.639786	-0.684154	-1.896
2730	39	621	42	66	37.639786	-0.684154	-2.928
2731	39	626	41	486	37.639784	-0.684155	-1.497
2732	39	626	42	71	37.639784	-0.684154	-3.821
2733	39	626	42	76	37.639783	-0.684154	-4.224
2734	39	636	40	96	37.639771	-0.684149	-1.789
2735	39	636	41	371	37.639762	-0.684145	-1.888
2736	39	716	40	6	37.639752	-0.684108	-1.92
2737	39	726	40	521	37.639756	-0.684104	-1.262
2738	39	731	41	41	37.639761	-0.684102	-2.293
2739	39	811	41	36	37.639756	-0.684101	-2.368
2740	39	816	41	36	37.639756	-0.684101	-2.368
2741	39	826	40	521	37.639749	-0.684098	-1.056
2742	39	831	41	26	37.639748	-0.684099	-2.512
2743	39	831	41	36	37.639748	-0.684099	-2.472
2744	39	851	40	6	37.639751	-0.684107	-1.92
2745	39	856	40	6	37.639751	-0.684107	-1.92
2746	39	916	40	41	37.63976	-0.684126	-1.843
2747	39	926	41	371	37.639765	-0.684131	-1.865
2748	39	931	40	71	37.639768	-0.684139	-1.613
2749	39	931	40	351	37.639767	-0.684138	-1.92
2750	39	931	40	631	37.639768	-0.684139	-1.766
2751	40	56	41	371	37.639765	-0.684131	0.055
2752	40	116	41	371	37.639761	-0.684149	-0.017
2753	40	121	41	371	37.639761	-0.684149	0.026
2754	40	181	41	481	37.639791	-0.684166	0.543
2755	40	181	42	61	37.639791	-0.684166	-1.738
2756	40	191	41	481	37.639793	-0.684168	0.909
2757	40	296	41	481	37.639787	-0.684162	2.524
2758	40	331	41	486	37.639784	-0.68415	0.893
2759	40	331	42	76	37.639782	-0.684149	-1.947
2760	40	336	41	371	37.639763	-0.684141	0.064
2761	40	351	41	371	37.639764	-0.684137	0.045
2762	40	366	42	81	37.63978	-0.684137	-2.313
2763	40	516	41	536	37.63978	-0.684135	-0.18
2764	40	516	41	541	37.639779	-0.684134	0.058
2765	40	516	41	551	37.639779	-0.684134	-0.211
2766	40	516	41	566	37.639779	-0.684131	-0.883
2767	40	516	41	571	37.639779	-0.684131	-0.422
2768	40	516	41	591	37.639778	-0.68413	-1.056
2769	40	516	41	596	37.639778	-0.68413	-0.864
2770	40	516	41	601	37.639778	-0.68413	-0.864
2771	40	516	41	606	37.639778	-0.68413	-0.646
2772	40	516	41	616	37.639778	-0.684128	-0.864
2773	40	516	42	131	37.639778	-0.684127	-1.344
2774	40	521	41	6	37.639759	-0.684107	-0.841
2775	40	521	41	11	37.639761	-0.684109	-0.728
2776	40	521	41	26	37.639752	-0.684101	-1.621
2777	40	521	41	36	37.63975	-0.684099	-1.361
2778	40	521	41	371	37.639769	-0.684116	-0.167
2779	40	621	41	371	37.639765	-0.684132	0.053
2780	40	696	42	76	37.639782	-0.684149	-2.496
2781	40	706	41	486	37.639784	-0.684152	0.54
2782	40	716	42	61	37.639789	-0.68416	-1.792
2783	40	836	41	481	37.639796	-0.684171	1.116
2784	40	861	42	61	37.63979	-0.684162	0.48
2785	40	866	42	61	37.63979	-0.684162	0.48
2786	40	876	42	61	37.639789	-0.684158	-1.632
2787	40	881	41	481	37.639787	-0.684162	-0.164
2788	40	896	41	481	37.639788	-0.684163	-0.04
2789	40	901	42	61	37.63979	-0.684162	-0.864
2790	41	481	42	61	37.639792	-0.684167	-2.321
2791	41	486	42	71	37.639784	-0.684154	-1.973
2792	41	536	42	81	37.639779	-0.684135	-1.615
2793	41	541	42	81	37.639779	-0.684134	-1.758
2794	41	551	42	81	37.639779	-0.684134	-1.502
2795	41	566	42	81	37.639779	-0.684131	-0.65
2796	41	571	42	81	37.639779	-0.684131	-1.137
2797	41	616	42	106	37.639773	-0.684127	-0.864
2798	41	616	42	131	37.639778	-0.684128	-0.969
2799	41	616	42	136	37.639778	-0.684128	-0.672
